Commodity Info,Consumption Units,Department,Fiscal Year,Quarter,Consumption,Emissions mtCO2e
Gasoline,Gallons,Recreation and Park Department,2020,Q4,32,0.29
Gasoline,Gallons,Recreation and Park Department,2020,Q4,33,0.3
Gasoline,Gallons,Recreation and Park Department,2020,Q4,33,0.3
Gasoline,Gallons,Recreation and Park Department,2020,Q4,34,0.31
Gasoline,Gallons,Recreation and Park Department,2020,Q4,36,0.32
Gasoline,Gallons,Recreation and Park Department,2020,Q4,36,0.32
Gasoline,Gallons,Recreation and Park Department,2020,Q4,39,0.35
Gasoline,Gallons,Recreation and Park Department,2020,Q4,39,0.35
Gasoline,Gallons,Recreation and Park Department,2020,Q4,41,0.37
Gasoline,Gallons,Recreation and Park Department,2020,Q4,41,0.37
Gasoline,Gallons,Recreation and Park Department,2020,Q4,42,0.38
Gasoline,Gallons,Recreation and Park Department,2020,Q4,42,0.38
Gasoline,Gallons,Recreation and Park Department,2020,Q4,43,0.39
Gasoline,Gallons,Recreation and Park Department,2020,Q4,43,0.39
Gasoline,Gallons,Recreation and Park Department,2020,Q4,44,0.39
Gasoline,Gallons,Recreation and Park Department,2020,Q4,44,0.39
Gasoline,Gallons,Recreation and Park Department,2020,Q4,45,0.4
Gasoline,Gallons,Recreation and Park Department,2020,Q4,45,0.4
Gasoline,Gallons,Recreation and Park Department,2020,Q4,46,0.41
Gasoline,Gallons,Recreation and Park Department,2020,Q4,46,0.41
Gasoline,Gallons,Recreation and Park Department,2020,Q4,48,0.43
Gasoline,Gallons,Recreation and Park Department,2020,Q4,48,0.43
Gasoline,Gallons,Recreation and Park Department,2020,Q4,50,0.45
Gasoline,Gallons,Recreation and Park Department,2020,Q4,51,0.46
Gasoline,Gallons,Recreation and Park Department,2020,Q4,53,0.48
Gasoline,Gallons,Recreation and Park Department,2020,Q4,54,0.48
Gasoline,Gallons,Recreation and Park Department,2020,Q4,54,0.48
Gasoline,Gallons,Recreation and Park Department,2020,Q4,56,0.5
Gasoline,Gallons,Recreation and Park Department,2020,Q4,58,0.52
Gasoline,Gallons,Recreation and Park Department,2020,Q4,58,0.52
Gasoline,Gallons,Recreation and Park Department,2020,Q4,58,0.52
Gasoline,Gallons,Recreation and Park Department,2020,Q4,59,0.53
Gasoline,Gallons,Recreation and Park Department,2020,Q4,59,0.53
Gasoline,Gallons,Recreation and Park Department,2020,Q4,60,0.54
Gasoline,Gallons,Recreation and Park Department,2020,Q4,60,0.54
Gasoline,Gallons,Recreation and Park Department,2020,Q4,60,0.54
Gasoline,Gallons,Recreation and Park Department,2020,Q4,61,0.55
Gasoline,Gallons,Recreation and Park Department,2020,Q4,61,0.55
Gasoline,Gallons,Recreation and Park Department,2020,Q4,61,0.55
Gasoline,Gallons,Recreation and Park Department,2020,Q4,61,0.55
Gasoline,Gallons,Recreation and Park Department,2020,Q4,61,0.55
Gasoline,Gallons,Recreation and Park Department,2020,Q4,62,0.56
Gasoline,Gallons,Recreation and Park Department,2020,Q4,62,0.56
Gasoline,Gallons,Recreation and Park Department,2020,Q4,63,0.57
Gasoline,Gallons,Recreation and Park Department,2020,Q4,65,0.58
Gasoline,Gallons,Recreation and Park Department,2020,Q4,65,0.58
Gasoline,Gallons,Recreation and Park Department,2020,Q4,65,0.58
Gasoline,Gallons,Recreation and Park Department,2020,Q4,67,0.6
Gasoline,Gallons,Recreation and Park Department,2020,Q4,68,0.61
Gasoline,Gallons,Recreation and Park Department,2020,Q4,69,0.62
Gasoline,Gallons,Recreation and Park Department,2020,Q4,69,0.62
Gasoline,Gallons,Recreation and Park Department,2020,Q4,69,0.62
Gasoline,Gallons,Recreation and Park Department,2020,Q4,69,0.62
Gasoline,Gallons,Recreation and Park Department,2020,Q4,70,0.63
Gasoline,Gallons,Recreation and Park Department,2020,Q4,72,0.65
Gasoline,Gallons,Recreation and Park Department,2020,Q4,72,0.65
Gasoline,Gallons,Recreation and Park Department,2020,Q4,73,0.66
Gasoline,Gallons,Recreation and Park Department,2020,Q4,73,0.66
Gasoline,Gallons,Recreation and Park Department,2020,Q4,74,0.66
Gasoline,Gallons,Recreation and Park Department,2020,Q4,74,0.66
Gasoline,Gallons,Recreation and Park Department,2020,Q4,76,0.68
Gasoline,Gallons,Recreation and Park Department,2020,Q4,77,0.69
Gasoline,Gallons,Recreation and Park Department,2020,Q4,77,0.69
Gasoline,Gallons,Recreation and Park Department,2020,Q4,79,0.71
Gasoline,Gallons,Recreation and Park Department,2020,Q4,79,0.71
Gasoline,Gallons,Recreation and Park Department,2020,Q4,80,0.72
Gasoline,Gallons,Recreation and Park Department,2020,Q4,80,0.72
Gasoline,Gallons,Recreation and Park Department,2020,Q4,82,0.74
Gasoline,Gallons,Recreation and Park Department,2020,Q4,82,0.74
Gasoline,Gallons,Recreation and Park Department,2020,Q4,82,0.74
Gasoline,Gallons,Recreation and Park Department,2020,Q4,84,0.75
Gasoline,Gallons,Recreation and Park Department,2020,Q4,84,0.75
Gasoline,Gallons,Recreation and Park Department,2020,Q4,85,0.76
Gasoline,Gallons,Recreation and Park Department,2020,Q4,85,0.76
Gasoline,Gallons,Recreation and Park Department,2020,Q4,85,0.76
Gasoline,Gallons,Recreation and Park Department,2020,Q4,85,0.76
Gasoline,Gallons,Recreation and Park Department,2020,Q4,85,0.76
Gasoline,Gallons,Recreation and Park Department,2020,Q4,85,0.76
Gasoline,Gallons,Recreation and Park Department,2020,Q4,86,0.77
Gasoline,Gallons,Recreation and Park Department,2020,Q4,87,0.78
Gasoline,Gallons,Recreation and Park Department,2020,Q4,88,0.79
Gasoline,Gallons,Recreation and Park Department,2020,Q4,88,0.79
Gasoline,Gallons,Recreation and Park Department,2020,Q4,89,0.8
Gasoline,Gallons,Recreation and Park Department,2020,Q4,89,0.8
Gasoline,Gallons,Recreation and Park Department,2020,Q4,89,0.8
Gasoline,Gallons,Recreation and Park Department,2020,Q4,90,0.81
Gasoline,Gallons,Recreation and Park Department,2020,Q4,90,0.81
Gasoline,Gallons,Recreation and Park Department,2020,Q4,90,0.81
Gasoline,Gallons,Recreation and Park Department,2020,Q4,90,0.81
Gasoline,Gallons,Recreation and Park Department,2020,Q4,92,0.83
Gasoline,Gallons,Recreation and Park Department,2020,Q4,92,0.83
Gasoline,Gallons,Recreation and Park Department,2020,Q4,93,0.83
Gasoline,Gallons,Recreation and Park Department,2020,Q4,93,0.83
Gasoline,Gallons,Recreation and Park Department,2020,Q4,94,0.84
Gasoline,Gallons,Recreation and Park Department,2020,Q4,95,0.85
Gasoline,Gallons,Recreation and Park Department,2020,Q4,96,0.86
Gasoline,Gallons,Recreation and Park Department,2020,Q4,97,0.87
Gasoline,Gallons,Recreation and Park Department,2020,Q4,98,0.88
Gasoline,Gallons,Recreation and Park Department,2020,Q4,98,0.88
Gasoline,Gallons,Recreation and Park Department,2020,Q4,99,0.89
Gasoline,Gallons,Recreation and Park Department,2020,Q4,100,0.9
Gasoline,Gallons,Recreation and Park Department,2020,Q4,101,0.91
Gasoline,Gallons,Recreation and Park Department,2020,Q4,101,0.91
Gasoline,Gallons,Recreation and Park Department,2020,Q4,101,0.91
Gasoline,Gallons,Recreation and Park Department,2020,Q4,101,0.91
Gasoline,Gallons,Recreation and Park Department,2020,Q4,102,0.92
Gasoline,Gallons,Recreation and Park Department,2020,Q4,102,0.92
Gasoline,Gallons,Recreation and Park Department,2020,Q4,103,0.92
Gasoline,Gallons,Recreation and Park Department,2020,Q4,106,0.95
Gasoline,Gallons,Recreation and Park Department,2020,Q4,106,0.95
Gasoline,Gallons,Recreation and Park Department,2020,Q4,107,0.96
Gasoline,Gallons,Recreation and Park Department,2020,Q4,107,0.96
Gasoline,Gallons,Recreation and Park Department,2020,Q4,109,0.98
Gasoline,Gallons,Recreation and Park Department,2020,Q4,110,0.99
Gasoline,Gallons,Recreation and Park Department,2020,Q4,111,1
Gasoline,Gallons,Recreation and Park Department,2020,Q4,112,1
Gasoline,Gallons,Recreation and Park Department,2020,Q4,113,1.01
Gasoline,Gallons,Recreation and Park Department,2020,Q4,113,1.01
Gasoline,Gallons,Recreation and Park Department,2020,Q4,113,1.01
Gasoline,Gallons,Recreation and Park Department,2020,Q4,114,1.02
Gasoline,Gallons,Recreation and Park Department,2020,Q4,114,1.02
Gasoline,Gallons,Recreation and Park Department,2020,Q4,114,1.02
Gasoline,Gallons,Recreation and Park Department,2020,Q4,115,1.03
Gasoline,Gallons,Recreation and Park Department,2020,Q4,115,1.03
Gasoline,Gallons,Recreation and Park Department,2020,Q4,116,1.04
Gasoline,Gallons,Recreation and Park Department,2020,Q4,117,1.05
Gasoline,Gallons,Recreation and Park Department,2020,Q4,118,1.06
Gasoline,Gallons,Recreation and Park Department,2020,Q4,121,1.09
Gasoline,Gallons,Recreation and Park Department,2020,Q4,122,1.09
Gasoline,Gallons,Recreation and Park Department,2020,Q4,122,1.09
Gasoline,Gallons,Recreation and Park Department,2020,Q4,122,1.09
Gasoline,Gallons,Recreation and Park Department,2020,Q4,124,1.11
Gasoline,Gallons,Recreation and Park Department,2020,Q4,125,1.12
Gasoline,Gallons,Recreation and Park Department,2020,Q4,125,1.12
Gasoline,Gallons,Recreation and Park Department,2020,Q4,126,1.13
Gasoline,Gallons,Recreation and Park Department,2020,Q4,126,1.13
Gasoline,Gallons,Recreation and Park Department,2020,Q4,126,1.13
Gasoline,Gallons,Recreation and Park Department,2020,Q4,126,1.13
Gasoline,Gallons,Recreation and Park Department,2020,Q4,127,1.14
Gasoline,Gallons,Recreation and Park Department,2020,Q4,127,1.14
Gasoline,Gallons,Recreation and Park Department,2020,Q4,128,1.15
Gasoline,Gallons,Recreation and Park Department,2020,Q4,128,1.15
Gasoline,Gallons,Recreation and Park Department,2020,Q4,129,1.16
Gasoline,Gallons,Recreation and Park Department,2020,Q4,129,1.16
Gasoline,Gallons,Recreation and Park Department,2020,Q4,131,1.18
Gasoline,Gallons,Recreation and Park Department,2020,Q4,132,1.18
Gasoline,Gallons,Recreation and Park Department,2020,Q4,132,1.18
Gasoline,Gallons,Recreation and Park Department,2020,Q4,133,1.19
Gasoline,Gallons,Recreation and Park Department,2020,Q4,136,1.22
Gasoline,Gallons,Recreation and Park Department,2020,Q4,137,1.23
Gasoline,Gallons,Recreation and Park Department,2020,Q4,138,1.24
Gasoline,Gallons,Recreation and Park Department,2020,Q4,139,1.25
Gasoline,Gallons,Recreation and Park Department,2020,Q4,139,1.25
Gasoline,Gallons,Recreation and Park Department,2020,Q4,140,1.26
Gasoline,Gallons,Recreation and Park Department,2020,Q4,142,1.27
Gasoline,Gallons,Recreation and Park Department,2020,Q4,143,1.28
Gasoline,Gallons,Recreation and Park Department,2020,Q4,143,1.28
Gasoline,Gallons,Recreation and Park Department,2020,Q4,147,1.32
Gasoline,Gallons,Recreation and Park Department,2020,Q4,148,1.33
Gasoline,Gallons,Recreation and Park Department,2020,Q4,149,1.34
Gasoline,Gallons,Recreation and Park Department,2020,Q4,150,1.35
Gasoline,Gallons,Recreation and Park Department,2020,Q4,154,1.38
Gasoline,Gallons,Recreation and Park Department,2020,Q4,155,1.39
Gasoline,Gallons,Recreation and Park Department,2020,Q4,156,1.4
Gasoline,Gallons,Recreation and Park Department,2020,Q4,157,1.41
Gasoline,Gallons,Recreation and Park Department,2020,Q4,158,1.42
Gasoline,Gallons,Recreation and Park Department,2020,Q4,160,1.44
Gasoline,Gallons,Recreation and Park Department,2020,Q4,164,1.47
Gasoline,Gallons,Recreation and Park Department,2020,Q4,165,1.48
Gasoline,Gallons,Recreation and Park Department,2020,Q4,165,1.48
Gasoline,Gallons,Recreation and Park Department,2020,Q4,165,1.48
Gasoline,Gallons,Recreation and Park Department,2020,Q4,168,1.51
Gasoline,Gallons,Recreation and Park Department,2020,Q4,168,1.51
Gasoline,Gallons,Recreation and Park Department,2020,Q4,172,1.54
Gasoline,Gallons,Recreation and Park Department,2020,Q4,174,1.56
Gasoline,Gallons,Recreation and Park Department,2020,Q4,175,1.57
Gasoline,Gallons,Recreation and Park Department,2020,Q4,175,1.57
Gasoline,Gallons,Recreation and Park Department,2020,Q4,179,1.61
Gasoline,Gallons,Recreation and Park Department,2020,Q4,181,1.62
Gasoline,Gallons,Recreation and Park Department,2020,Q4,181,1.62
Gasoline,Gallons,Recreation and Park Department,2020,Q4,182,1.63
Gasoline,Gallons,Recreation and Park Department,2020,Q4,183,1.64
Gasoline,Gallons,Recreation and Park Department,2020,Q4,183,1.64
Gasoline,Gallons,Recreation and Park Department,2020,Q4,184,1.65
Gasoline,Gallons,Recreation and Park Department,2020,Q4,186,1.67
Gasoline,Gallons,Recreation and Park Department,2020,Q4,187,1.68
Gasoline,Gallons,Recreation and Park Department,2020,Q4,190,1.7
Gasoline,Gallons,Recreation and Park Department,2020,Q4,191,1.71
Gasoline,Gallons,Recreation and Park Department,2020,Q4,191,1.71
Gasoline,Gallons,Recreation and Park Department,2020,Q4,192,1.72
Gasoline,Gallons,Recreation and Park Department,2020,Q4,192,1.72
Gasoline,Gallons,Recreation and Park Department,2020,Q4,192,1.72
Gasoline,Gallons,Recreation and Park Department,2020,Q4,192,1.72
Gasoline,Gallons,Recreation and Park Department,2020,Q4,194,1.74
Gasoline,Gallons,Recreation and Park Department,2020,Q4,195,1.75
Gasoline,Gallons,Recreation and Park Department,2020,Q4,196,1.76
Gasoline,Gallons,Recreation and Park Department,2020,Q4,198,1.78
Gasoline,Gallons,Recreation and Park Department,2020,Q4,198,1.78
Gasoline,Gallons,Recreation and Park Department,2020,Q4,203,1.82
Gasoline,Gallons,Recreation and Park Department,2020,Q4,203,1.82
Gasoline,Gallons,Recreation and Park Department,2020,Q4,207,1.86
Gasoline,Gallons,Recreation and Park Department,2020,Q4,210,1.88
Gasoline,Gallons,Recreation and Park Department,2020,Q4,211,1.89
Gasoline,Gallons,Recreation and Park Department,2020,Q4,214,1.92
Gasoline,Gallons,Recreation and Park Department,2020,Q4,214,1.92
Gasoline,Gallons,Recreation and Park Department,2020,Q4,214,1.92
Gasoline,Gallons,Recreation and Park Department,2020,Q4,215,1.93
Gasoline,Gallons,Recreation and Park Department,2020,Q4,217,1.95
Gasoline,Gallons,Recreation and Park Department,2020,Q4,217,1.95
Gasoline,Gallons,Recreation and Park Department,2020,Q4,222,1.99
Gasoline,Gallons,Recreation and Park Department,2020,Q4,226,2.03
Gasoline,Gallons,Recreation and Park Department,2020,Q4,233,2.09
Gasoline,Gallons,Recreation and Park Department,2020,Q4,234,2.1
Gasoline,Gallons,Recreation and Park Department,2020,Q4,235,2.11
Gasoline,Gallons,Recreation and Park Department,2020,Q4,236,2.12
Gasoline,Gallons,Recreation and Park Department,2020,Q4,236,2.12
Gasoline,Gallons,Recreation and Park Department,2020,Q4,241,2.16
Gasoline,Gallons,Recreation and Park Department,2020,Q4,254,2.28
Gasoline,Gallons,Recreation and Park Department,2020,Q4,256,2.3
Gasoline,Gallons,Recreation and Park Department,2020,Q4,265,2.38
Gasoline,Gallons,Recreation and Park Department,2020,Q4,271,2.43
Gasoline,Gallons,Recreation and Park Department,2020,Q4,274,2.46
Gasoline,Gallons,Recreation and Park Department,2020,Q4,274,2.46
Gasoline,Gallons,Recreation and Park Department,2020,Q4,277,2.49
Gasoline,Gallons,Recreation and Park Department,2020,Q4,290,2.6
Gasoline,Gallons,Recreation and Park Department,2020,Q4,294,2.64
Gasoline,Gallons,Recreation and Park Department,2020,Q4,331,2.97
Gasoline,Gallons,Recreation and Park Department,2020,Q4,366,3.28
Gasoline,Gallons,Recreation and Park Department,2020,Q4,378,3.39
Gasoline,Gallons,Recreation and Park Department,2020,Q4,411,3.69
Gasoline,Gallons,Recreation and Park Department,2020,Q4,420,3.77
Gasoline,Gallons,Recreation and Park Department,2020,Q4,421,3.78
Gasoline,Gallons,Recreation and Park Department,2020,Q4,521,4.68
Gasoline,Gallons,Recreation and Park Department,2020,Q4,529,4.75
Gasoline,Gallons,Recreation and Park Department,2020,Q4,551,4.94
Gasoline,Gallons,Recreation and Park Department,2020,Q4,601,5.39
Gasoline,Gallons,Recreation and Park Department,2020,Q4,635,5.7
Gasoline,Gallons,Recreation and Park Department,2020,Q4,656,5.89
Gasoline,Gallons,Recreation and Park Department,2022,Q4,2,0.02
Gasoline,Gallons,Recreation and Park Department,2022,Q4,3,0.03
Gasoline,Gallons,Recreation and Park Department,2022,Q4,3,0.03
Gasoline,Gallons,Recreation and Park Department,2022,Q4,4,0.04
Gasoline,Gallons,Recreation and Park Department,2022,Q4,4,0.04
Gasoline,Gallons,Recreation and Park Department,2022,Q4,5,0.04
Gasoline,Gallons,Recreation and Park Department,2022,Q4,5,0.04
Gasoline,Gallons,Recreation and Park Department,2022,Q4,5,0.04
Gasoline,Gallons,Recreation and Park Department,2022,Q4,6,0.05
Gasoline,Gallons,Recreation and Park Department,2022,Q4,6,0.05
Gasoline,Gallons,Recreation and Park Department,2022,Q4,7,0.06
Gasoline,Gallons,Recreation and Park Department,2022,Q4,8,0.07
Gasoline,Gallons,Recreation and Park Department,2022,Q4,8,0.07
Gasoline,Gallons,Recreation and Park Department,2022,Q4,8,0.07
Gasoline,Gallons,Recreation and Park Department,2022,Q4,9,0.08
Gasoline,Gallons,Recreation and Park Department,2022,Q4,9,0.08
Gasoline,Gallons,Recreation and Park Department,2022,Q4,10,0.09
Gasoline,Gallons,Recreation and Park Department,2022,Q4,10,0.09
Gasoline,Gallons,Recreation and Park Department,2022,Q4,12,0.11
Gasoline,Gallons,Recreation and Park Department,2022,Q4,12,0.11
Gasoline,Gallons,Recreation and Park Department,2022,Q4,12,0.11
Gasoline,Gallons,Recreation and Park Department,2022,Q4,12,0.11
Gasoline,Gallons,Recreation and Park Department,2022,Q4,12,0.11
Gasoline,Gallons,Recreation and Park Department,2022,Q4,13,0.12
Gasoline,Gallons,Recreation and Park Department,2022,Q4,13,0.12
Gasoline,Gallons,Recreation and Park Department,2022,Q4,14,0.13
Gasoline,Gallons,Recreation and Park Department,2022,Q4,14,0.13
Gasoline,Gallons,Recreation and Park Department,2022,Q4,15,0.13
Gasoline,Gallons,Recreation and Park Department,2022,Q4,15,0.13
Gasoline,Gallons,Recreation and Park Department,2022,Q4,17,0.15
Gasoline,Gallons,Recreation and Park Department,2022,Q4,17,0.15
Gasoline,Gallons,Recreation and Park Department,2022,Q4,18,0.16
Gasoline,Gallons,Recreation and Park Department,2022,Q4,18,0.16
Gasoline,Gallons,Recreation and Park Department,2022,Q4,20,0.18
Gasoline,Gallons,Recreation and Park Department,2022,Q4,21,0.19
Gasoline,Gallons,Recreation and Park Department,2022,Q4,21,0.19
Gasoline,Gallons,Recreation and Park Department,2022,Q4,21,0.19
Gasoline,Gallons,Recreation and Park Department,2022,Q4,22,0.2
Gasoline,Gallons,Recreation and Park Department,2022,Q4,22,0.2
Gasoline,Gallons,Recreation and Park Department,2022,Q4,22,0.2
Gasoline,Gallons,Recreation and Park Department,2022,Q4,22,0.2
Gasoline,Gallons,Recreation and Park Department,2022,Q4,24,0.22
Gasoline,Gallons,Recreation and Park Department,2022,Q4,24,0.22
Gasoline,Gallons,Recreation and Park Department,2022,Q4,24,0.22
Gasoline,Gallons,Recreation and Park Department,2022,Q4,24,0.22
Gasoline,Gallons,Recreation and Park Department,2022,Q4,25,0.22
Gasoline,Gallons,Recreation and Park Department,2022,Q4,26,0.23
Gasoline,Gallons,Recreation and Park Department,2022,Q4,26,0.23
Gasoline,Gallons,Recreation and Park Department,2022,Q4,26,0.23
Gasoline,Gallons,Recreation and Park Department,2022,Q4,26,0.23
Gasoline,Gallons,Recreation and Park Department,2022,Q4,26,0.23
Gasoline,Gallons,Recreation and Park Department,2022,Q4,26,0.23
Gasoline,Gallons,Recreation and Park Department,2022,Q4,26,0.23
Gasoline,Gallons,Recreation and Park Department,2022,Q4,27,0.24
Gasoline,Gallons,Recreation and Park Department,2022,Q4,27,0.24
Gasoline,Gallons,Recreation and Park Department,2022,Q4,27,0.24
Gasoline,Gallons,Recreation and Park Department,2022,Q4,28,0.25
Gasoline,Gallons,Recreation and Park Department,2022,Q4,28,0.25
Gasoline,Gallons,Recreation and Park Department,2022,Q4,28,0.25
Gasoline,Gallons,Recreation and Park Department,2022,Q4,29,0.26
